id,name,state,census_region,pop_dens,pop_dens4,pop_dens6,pct_black,pop,female,white,black,travel_time,land_area,hh_income,su_gun4,su_gun6,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_dem_2012,per_gop_2012,diff_2012,winner,partywinner16,winner12,partywinner12,flipped
17079,Jasper County,IL,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",9623,49.9,98.5,0.2,24.4,494.51,52233,"[ 8,11)","[10,12)",17079,924,3973,5104,0.181034483,0.778409091,3049,0.284636761,0.696903533,2077,Trump,Republican,Romney,Republican,No
17081,Jefferson County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",38534,48.6,88.3,8.8,19.6,571.17,42981,"[ 5, 8)","[ 7, 8)",17081,4408,11681,16818,0.262100131,0.694553455,7273,0.372937496,0.601423051,3725,Trump,Republican,Romney,Republican,No
17083,Jersey County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",22571,51.1,97.5,0.6,29,369.27,53954,"[ 5, 8)","[ 4, 7)",17083,2673,7737,10909,0.245027042,0.70923091,5064,0.367806841,0.606841046,2376,Trump,Republican,Romney,Republican,No
17085,Jo Daviess County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",22254,49.8,97.9,0.5,21.5,601.09,50817,"[ 0, 5)","[ 4, 7)",17085,4452,6113,11177,0.398317974,0.546926725,1661,0.496012619,0.484532469,131,Trump,Republican,Obama,Democrat,Yes
17087,Johnson County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 5.0,10.0)",12601,44.2,90.1,8.4,26.3,343.92,40760,"[ 5, 8)","[ 4, 7)",17087,1135,4644,6017,0.188632209,0.771813196,3509,0.277267914,0.698729262,2388,Trump,Republican,Romney,Republican,No
17089,Kane County,IL,Midwest,"[ 1000, 5000)","[118,71672]","[215,71672]","[ 5.0,10.0)",527306,50.1,87.2,6,29.3,520.06,69530,"[ 0, 5)","[ 0, 4)",17089,99389,82087,193500,0.513638243,0.424222222,17302,0.496212513,0.487401365,1618,Clinton,Democrat,Obama,Democrat,No
17091,Kankakee County,IL,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[15.0,25.0)",111375,50.9,81.3,15.4,23.4,676.56,50102,"[ 0, 5)","[ 0, 4)",17091,18908,25081,46556,0.406134548,0.538727554,6173,0.474654581,0.508558479,1541,Trump,Republican,Romney,Republican,No
17093,Kendall County,IL,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",121350,50.5,88.1,6.2,33.3,320.34,81765,"[ 0, 5)","[ 0, 4)",17093,23392,24152,50815,0.460336515,0.475292729,760,0.471093646,0.512321833,1857,Trump,Republican,Romney,Republican,No
17095,Knox County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",52069,49.7,88.6,7.9,19.2,716.4,40667,"[ 5, 8)","[ 4, 7)",17095,9939,10658,21964,0.452513203,0.485248589,719,0.577030688,0.405604654,3860,Trump,Republican,Obama,Democrat,Yes
17097,Lake County,IL,Midwest,"[ 1000, 5000)","[118,71672]","[215,71672]","[ 5.0,10.0)",705186,50.1,82.7,7.4,29.7,443.67,77469,"[ 0, 5)","[ 0, 4)",17097,168186,108608,293574,0.572891332,0.369951017,59578,0.533573682,0.452797572,22943,Clinton,Democrat,Obama,Democrat,No
17099,LaSalle County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 2.0, 5.0)",111241,49.9,95.3,2.2,22.9,1135.12,52640,"[ 0, 5)","[ 4, 7)",17099,19277,26269,48447,0.397898735,0.542221397,6992,0.488334111,0.492236881,184,Trump,Republican,Romney,Republican,No
17101,Lawrence County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[10.0,15.0)",16519,43.9,88.3,10,19.1,372.18,40145,"[ 0, 5)","[ 4, 7)",17101,1288,4517,6039,0.213280344,0.747971518,3229,0.335895722,0.64388369,1843,Trump,Republican,Romney,Republican,No
17103,Lee County,IL,Midwest,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",34735,47.3,92.2,5.2,22.2,724.9,50060,"[ 0, 5)","[ 4, 7)",17103,5499,8597,15215,0.361419652,0.565034505,3098,0.453813421,0.526743044,1114,Trump,Republican,Romney,Republican,No
17105,Livingston County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 5.0,10.0)",37903,49.8,92.5,5.4,21.5,1044.29,54614,"[ 0, 5)","[ 0, 4)",17105,4005,10197,15096,0.265302067,0.675476948,6192,0.333843798,0.648844797,4731,Trump,Republican,Romney,Republican,No
17107,Logan County,IL,Midwest,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",29746,49.4,89.5,8,20.9,618.06,47133,"[ 0, 5)","[ 0, 4)",17107,3301,8167,12130,0.272135202,0.673289365,4866,0.330148708,0.650909695,3861,Trump,Republican,Romney,Republican,No
17109,McDonough County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",31880,50.5,90.4,5.5,15.5,589.41,36031,"[ 0, 5)","[ 4, 7)",17109,5278,6789,12910,0.408830364,0.525871418,1511,0.478897017,0.493769596,185,Trump,Republican,Romney,Republican,No
17111,McHenry County,IL,Midwest,"[  500, 1000)","[118,71672]","[215,71672]","[ 0.0, 2.0)",307283,50.2,94,1.4,33.7,603.17,76145,"[ 0, 5)","[ 0, 4)",17111,59827,71117,140145,0.426893575,0.507452995,11290,0.446825712,0.535133881,11797,Trump,Republican,Romney,Republican,No
17113,McLean County,IL,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 5.0,10.0)",174061,51.2,84.6,7.7,17.9,1183.38,62089,"[ 0, 5)","[ 0, 4)",17113,35918,37081,78995,0.454687006,0.469409456,1163,0.434190995,0.544807301,8048,Trump,Republican,Romney,Republican,No
17115,Macon County,IL,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[15.0,25.0)",108350,52,79.1,17,18.2,580.69,46559,"[ 0, 5)","[ 0, 4)",17115,18211,26782,47283,0.385148996,0.56641922,8571,0.465471257,0.518013212,2561,Trump,Republican,Romney,Republican,No
17117,Macoupin County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",46453,50.6,97.2,1,27.7,862.91,49590,"[ 5, 8)","[ 4, 7)",17117,6532,14194,21881,0.298523833,0.648690645,7662,0.450661193,0.520790567,1469,Trump,Republican,Romney,Republican,No
17119,Madison County,IL,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",266560,51.1,88.8,8.1,24.3,715.58,53633,"[ 5, 8)","[ 4, 7)",17119,50336,70295,127902,0.393551313,0.549600475,19959,0.481272964,0.494922383,1668,Trump,Republican,Romney,Republican,No
17121,Marion County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",38571,51.1,93.4,4,21.6,572.36,41010,"[ 8,11)","[ 8,10)",17121,4231,11677,16600,0.254879518,0.703433735,7446,0.394837233,0.586787894,3019,Trump,Republican,Romney,Republican,No
17123,Marshall County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",12014,50.5,97.7,0.5,25.5,386.79,51504,"[ 0, 5)","[ 4, 7)",17123,1784,3776,5903,0.302219211,0.639674742,1992,0.419719274,0.562649777,835,Trump,Republican,Romney,Republican,No
17125,Mason County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",13898,50.7,97.6,0.5,25.9,539.24,42260,"[ 8,11)","[10,12)",17125,2008,4051,6433,0.312140525,0.629721747,2043,0.457110969,0.520567602,398,Trump,Republican,Romney,Republican,No
17127,Massac County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",14905,52.4,91.4,5.7,20.5,237.22,43615,"[11,54]","[12,54]",17127,1555,4844,6633,0.234433891,0.730287954,3289,0.32224276,0.65896488,2186,Trump,Republican,Romney,Republican,No
17129,Menard County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",12570,51.4,97.1,1.1,27,314.44,58190,"[ 5, 8)","[ 4, 7)",17129,1808,4230,6423,0.281488401,0.658570761,2422,0.341094106,0.642136112,1849,Trump,Republican,Romney,Republican,No
17131,Mercer County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",15945,50.6,98.3,0.4,27.8,561.2,53136,"[ 0, 5)","[ 4, 7)",17131,3061,4800,8417,0.363668766,0.570274445,1739,0.528211144,0.454428152,629,Trump,Republican,Obama,Democrat,Yes
17133,Monroe County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",33722,50.5,98.1,0.3,29.7,385.01,68482,"[ 5, 8)","[ 7, 8)",17133,5522,12614,19074,0.289504037,0.661319073,7092,0.35646579,0.624978457,4674,Trump,Republican,Romney,Republican,No
17135,Montgomery County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",29359,47.7,95.3,3.3,23,703.69,41952,"[ 8,11)","[ 8,10)",17135,3490,8616,12829,0.27203991,0.671603399,5126,0.416914191,0.558663366,1718,Trump,Republican,Romney,Republican,No
17137,Morgan County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",34929,49.6,91.3,6.3,18.8,568.79,46809,"[ 0, 5)","[ 4, 7)",17137,4693,9060,14607,0.321284316,0.620250565,4367,0.41162675,0.565844645,2170,Trump,Republican,Romney,Republican,No
17139,Moultrie County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",14837,51.3,98.3,0.4,22.1,335.94,46622,"[ 0, 5)","[ 4, 7)",17139,1476,4453,6209,0.23771944,0.717184732,2977,0.353932584,0.624752148,1639,Trump,Republican,Romney,Republican,No
17141,Ogle County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",52085,50.4,96.8,1.1,24,758.57,54541,"[ 5, 8)","[ 4, 7)",17141,8025,14344,23798,0.337213211,0.602739726,6319,0.407163054,0.574458058,3905,Trump,Republican,Romney,Republican,No
17143,Peoria County,IL,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[15.0,25.0)",187319,51.5,75.1,18,19.4,619.21,50712,"[ 0, 5)","[ 4, 7)",17143,37436,35299,77465,0.483263409,0.455676757,2137,0.513066872,0.469087881,3433,Clinton,Democrat,Obama,Democrat,No
17145,Perry County,IL,Midwest,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 5.0,10.0)",21672,45.5,88.6,8.8,28.1,441.76,42078,"[ 8,11)","[ 8,10)",17145,2433,6816,9706,0.250669689,0.702246033,4383,0.39997902,0.576628553,1684,Trump,Republican,Romney,Republican,No
17147,Piatt County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",16431,50.2,97.7,0.5,23.7,439.2,63027,"[ 0, 5)","[ 4, 7)",17147,2633,5623,8899,0.295875941,0.631868749,2990,0.35426009,0.622283546,2331,Trump,Republican,Romney,Republican,No
17149,Pike County,IL,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",16022,50,96.8,1.9,24.8,831.38,39845,"[ 0, 5)","[ 4, 7)",17149,1412,5749,7458,0.189326897,0.770850094,4337,0.312852234,0.667079038,2577,Trump,Republican,Romney,Republican,No
17151,Pope County,IL,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 5.0,10.0)",4276,47.6,91.4,6.7,30.4,368.77,38371,"[ 0, 5)","[ 0, 4)",17151,374,1678,2132,0.175422139,0.787054409,1304,0.292474087,0.680937359,862,Trump,Republican,Romney,Republican,No
17153,Pulaski County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[25.0,50.0)",5815,52,64.4,32.7,28.4,199.19,33717,"[ 8,11)","[10,12)",17153,817,1583,2473,0.330367974,0.640113223,766,0.462845718,0.520493169,173,Trump,Republican,Romney,Republican,No
17155,Putnam County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",5814,48.9,97.8,0.8,21.9,160.16,54196,"[ 8,11)","[10,12)",17155,1143,1762,3076,0.371586476,0.572821847,619,0.497445722,0.478927203,58,Trump,Republican,Obama,Democrat,Yes
17157,Randolph County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[10.0,15.0)",32869,45,88.2,10,23,575.5,47427,"[ 5, 8)","[ 7, 8)",17157,3421,9992,14032,0.243799886,0.712086659,6571,0.400069541,0.576077886,2531,Trump,Republican,Romney,Republican,No
17159,Richland County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",16061,50.8,97.1,0.6,17.5,359.99,44070,"[ 0, 5)","[ 4, 7)",17159,1579,5736,7630,0.206946265,0.751769332,4157,0.324443222,0.653010723,2390,Trump,Republican,Romney,Republican,No
17161,Rock Island County,IL,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",146063,50.8,85,9.6,18.9,427.64,48702,"[ 0, 5)","[ 4, 7)",17161,32258,26969,62971,0.512267552,0.428276508,5289,0.6023582,0.383600493,14193,Clinton,Democrat,Obama,Democrat,No
17163,St. Clair County,IL,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[25.0,50.0)",265729,51.7,65.7,30.4,23.6,657.76,50578,"[ 5, 8)","[ 4, 7)",17163,60180,53479,119201,0.504861536,0.448645565,6701,0.563858455,0.419077708,17139,Clinton,Democrat,Obama,Democrat,No
17165,Saline County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 2.0, 5.0)",24612,50.8,93.1,4.1,22.9,379.82,37800,"[ 5, 8)","[ 7, 8)",17165,2551,8248,11234,0.227078512,0.734199751,5697,0.345094745,0.635022869,3106,Trump,Republican,Romney,Republican,No
17167,Sangamon County,IL,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[10.0,15.0)",198997,52.1,83.4,12.2,18.9,868.3,55449,"[ 0, 5)","[ 4, 7)",17167,40731,49823,96472,0.422205407,0.516450369,9092,0.446241705,0.533127021,8170,Trump,Republican,Romney,Republican,No
17169,Schuyler County,IL,Midwest,"[   10,   50)","[  0,   17)","[  9,   25)","[ 2.0, 5.0)",7330,47,95.6,3.3,25.2,437.27,48138,"[ 0, 5)","[ 0, 4)",17169,1074,2523,3792,0.283227848,0.665348101,1449,0.444616177,0.5311695,336,Trump,Republican,Romney,Republican,No
17171,Scott County,IL,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",5204,51.3,98.2,0.4,24.3,250.91,49669,"[ 0, 5)","[ 0, 4)",17171,528,1965,2583,0.204413473,0.760743322,1437,0.356303837,0.620986688,676,Trump,Republican,Romney,Republican,No
17173,Shelby County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",22048,50.4,98.5,0.4,23.3,758.52,47188,"[ 0, 5)","[ 4, 7)",17173,2279,8209,10912,0.208852639,0.752291056,5930,0.321294424,0.658480208,3501,Trump,Republican,Romney,Republican,No
17175,Stark County,IL,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",5813,50.3,97.4,0.6,26.8,288.08,54203,"[ 0, 5)","[ 0, 4)",17175,748,1777,2707,0.27632065,0.65644625,1029,0.411499436,0.573844419,432,Trump,Republican,Romney,Republican,No
17177,Stephenson County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 5.0,10.0)",46435,51.7,87,9.5,20.4,564.52,43472,"[ 0, 5)","[ 4, 7)",17177,7531,10845,19525,0.385710627,0.555441741,3314,0.46708556,0.513359563,788,Trump,Republican,Romney,Republican,No
17179,Tazewell County,IL,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 0.0, 2.0)",135707,50.6,96.3,1.3,20.5,648.97,56067,"[ 0, 5)","[ 4, 7)",17179,20568,38620,63347,0.324687831,0.609657916,18052,0.400390785,0.579051935,10881,Trump,Republican,Romney,Republican,No
17181,Union County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",17447,50,96.3,1.1,24.5,413.46,41848,"[ 5, 8)","[ 7, 8)",17181,2389,5780,8514,0.280596664,0.678881842,3391,0.378897752,0.598380469,1816,Trump,Republican,Romney,Republican,No
17183,Vermilion County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 82,  215)","[10.0,15.0)",79728,50.3,83.3,13.4,20.8,898.37,41400,"[ 5, 8)","[ 4, 7)",17183,9876,18582,29799,0.331420517,0.623577972,8706,0.41192215,0.569265476,4115,Trump,Republican,Romney,Republican,No
17185,Wabash County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",11549,50.9,97,0.8,21.5,223.25,47365,"[ 0, 5)","[ 4, 7)",17185,1146,4039,5402,0.21214365,0.747686042,2893,0.309732787,0.677394188,1885,Trump,Republican,Romney,Republican,No
17187,Warren County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 2.0, 5.0)",17874,51.3,94.2,2.2,18.6,542.41,43536,"[ 0, 5)","[ 4, 7)",17187,2983,4267,7700,0.387402597,0.554155844,1284,0.520733012,0.462814339,433,Trump,Republican,Obama,Democrat,Yes
17189,Washington County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",14337,49.8,97.8,0.8,24,562.57,52832,"[ 5, 8)","[ 7, 8)",17189,1446,5566,7376,0.196041215,0.754609544,4120,0.330900243,0.647066775,2339,Trump,Republican,Romney,Republican,No
17191,Wayne County,IL,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",16543,50.8,97.8,0.5,21.7,713.81,43605,"[ 5, 8)","[ 7, 8)",17191,1048,6963,8256,0.126937984,0.843386628,5915,0.197238145,0.779572694,4470,Trump,Republican,Romney,Republican,No
17193,White County,IL,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",14374,51.5,97.9,0.6,24.9,494.77,42914,"[ 8,11)","[ 8,10)",17193,1412,5639,7289,0.193716559,0.7736315,4227,0.309817255,0.669924919,2542,Trump,Republican,Romney,Republican,No
17195,Whiteside County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",56876,50.7,95.8,1.6,19.7,684.25,47667,"[ 0, 5)","[ 4, 7)",17195,11005,12597,25210,0.436533122,0.499682666,1592,0.576633166,0.403685092,3717,Trump,Republican,Obama,Democrat,Yes
17197,Will County,IL,Midwest,"[  500, 1000)","[118,71672]","[215,71672]","[10.0,15.0)",685419,50.3,81,11.6,32.8,836.91,76147,"[ 0, 5)","[ 0, 4)",17197,146230,129726,291010,0.502491323,0.445778496,16504,0.510684479,0.474017653,9156,Clinton,Democrat,Obama,Democrat,No
17199,Williamson County,IL,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",67008,50.4,92.8,4.2,20.9,420.15,43125,"[ 8,11)","[10,12)",17199,8539,21503,31422,0.271752275,0.684329451,12964,0.365280787,0.614876715,7258,Trump,Republican,Romney,Republican,No
17201,Winnebago County,IL,Midwest,"[  500, 1000)","[118,71672]","[215,71672]","[10.0,15.0)",288542,51.2,81.7,12.7,21.7,513.36,47072,"[ 0, 5)","[ 4, 7)",17201,52595,53922,113027,0.465331293,0.47707185,1327,0.51966822,0.462717806,6612,Trump,Republican,Obama,Democrat,Yes
17203,Woodford County,IL,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",39187,50.4,97.5,0.6,23.1,527.8,66639,"[ 0, 5)","[ 4, 7)",17203,5068,13180,19389,0.261385322,0.679766878,8112,0.295203735,0.686916384,7383,Trump,Republican,Romney,Republican,No
18000,15,IN,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 5.0,10.0)",6596855,50.7,86.3,9.5,23.2,35826.11,48248,NA,NA,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18001,Adams County,IN,Midwest,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",34791,50.5,98.3,0.4,21.5,339.03,46695,"[ 0, 5)","[ 0, 4)",18001,2802,9642,13039,0.21489378,0.739473886,6840,0.29235267,0.687490383,5136,Trump,Republican,Romney,Republican,No
18003,Allen County,IN,Midwest,"[  500, 1000)","[118,71672]","[215,71672]","[10.0,15.0)",365918,51.2,81.4,12.2,20.3,657.31,49370,"[ 0, 5)","[ 4, 7)",18003,55222,83801,145787,0.378785488,0.574818056,28579,0.408688228,0.576332776,24544,Trump,Republican,Romney,Republican,No
18005,Bartholomew County,IN,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 2.0, 5.0)",80217,50.2,90.6,2.3,19.1,406.91,54165,"[ 5, 8)","[ 7, 8)",18005,9841,20637,32389,0.303837723,0.637160764,10796,0.362364821,0.616893528,7461,Trump,Republican,Romney,Republican,No
18007,Benton County,IN,Midwest,"[   10,   50)","[ 17,   45)","[  9,   25)","[ 0.0, 2.0)",8700,50.4,97.7,0.9,24.9,406.42,48711,"[ 5, 8)","[ 7, 8)",18007,860,2579,3654,0.235358511,0.705801861,1719,0.324014537,0.651104277,1170,Trump,Republican,Romney,Republican,No
18009,Blackford County,IN,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",12401,50.3,97.5,0.6,24.4,165.08,39225,"[ 8,11)","[10,12)",18009,1243,3349,4822,0.257776856,0.694525093,2106,0.406540084,0.571729958,783,Trump,Republican,Romney,Republican,No
18011,Boone County,IN,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 0.0, 2.0)",61915,50.5,94.8,1.4,24.1,422.91,67255,"[ 5, 8)","[ 7, 8)",18011,10181,19654,32061,0.317550919,0.613018933,9473,0.300306583,0.678340848,10481,Trump,Republican,Romney,Republican,No
18013,Brown County,IN,Midwest,"[   10,   50)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",14962,50.2,97.3,0.6,35.9,311.98,51568,"[11,54]","[10,12)",18013,2518,5015,7908,0.318411735,0.634167931,2497,0.402635046,0.570487484,1274,Trump,Republican,Romney,Republican,No
18015,Carroll County,IN,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",19923,50,97.9,0.5,25.7,372.22,50542,"[ 5, 8)","[ 7, 8)",18015,1891,6273,8609,0.219653851,0.728656058,4382,0.337610676,0.640703195,2362,Trump,Republican,Romney,Republican,No
18017,Cass County,IN,Midwest,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 2.0, 5.0)",38438,50,94,2,20.1,412.16,41940,"[ 5, 8)","[ 7, 8)",18017,3758,9697,14135,0.265864874,0.686027591,5939,0.379500601,0.596449034,3067,Trump,Republican,Romney,Republican,No
18019,Clark County,IN,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",114262,50.9,89.1,7.3,24.1,372.86,50496,"[ 8,11)","[ 8,10)",18019,18791,30012,51104,0.367701158,0.587273012,11221,0.441438953,0.540181038,4647,Trump,Republican,Romney,Republican,No
18021,Clay County,IN,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",26562,50.8,97.8,0.6,27,357.54,46430,"[ 8,11)","[10,12)",18021,2306,8528,11259,0.204813927,0.757438494,6222,0.332356711,0.64685955,3435,Trump,Republican,Romney,Republican,No
18023,Clinton County,IN,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",32776,50.8,98,0.6,22.1,405.07,48953,"[ 5, 8)","[ 7, 8)",18023,2819,8530,11896,0.23697041,0.717047747,5711,0.334750481,0.641562911,3031,Trump,Republican,Romney,Republican,No
18025,Crawford County,IN,Midwest,"[   10,   50)","[ 17,   45)","[ 25,   45)","[ 0.0, 2.0)",10655,49.3,97.7,0.5,33.2,305.64,39700,"[11,54]","[10,12)",18025,1323,3013,4591,0.288172511,0.656284034,1690,0.444832098,0.527256869,378,Trump,Republican,Romney,Republican,No
18027,Daviess County,IN,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",32729,50.1,97.1,0.8,21,429.49,47165,"[ 0, 5)","[ 4, 7)",18027,1800,8545,10736,0.167660209,0.795920268,6745,0.237848917,0.745461644,5201,Trump,Republican,Romney,Republican,No
18029,Dearborn County,IN,Midwest,"[  100,  500)","[118,71672]","[ 82,  215)","[ 0.0, 2.0)",49506,50.2,97.5,0.7,29.3,305.03,56946,"[ 5, 8)","[ 7, 8)",18029,4883,18110,23910,0.204224174,0.757423672,13227,0.292009664,0.688573729,8864,Trump,Republican,Romney,Republican,No
18031,Decatur County,IN,Midwest,"[   50,  100)","[ 45,  118)","[ 45,   82)","[ 0.0, 2.0)",26524,50.7,97.2,0.5,23.2,372.57,48047,"[ 5, 8)","[ 7, 8)",18031,2121,8488,11095,0.191167192,0.765029292,6367,0.28545084,0.690963797,4178,Trump,Republican,Romney,Republican,No
18033,DeKalb County,IN,Midwest,"[  100,  500)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",42383,50.4,97.6,0.5,21,362.82,47247,"[ 5, 8)","[ 7, 8)",18033,3941,12054,16816,0.234360133,0.716817317,8113,0.332168689,0.648890523,5167,Trump,Republican,Romney,Republican,No
18035,Delaware County,IN,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",117074,51.8,89.4,7.1,20.1,392.12,37474,"[ 5, 8)","[ 7, 8)",18035,18100,24217,44699,0.404930759,0.541779458,6117,0.503739649,0.472598166,1399,Trump,Republican,Obama,Democrat,Yes
18037,Dubois County,IN,Midwest,"[   50,  100)","[ 45,  118)","[ 82,  215)","[ 0.0, 2.0)",42345,50.6,97.9,0.5,19.8,427.27,54780,"[ 8,11)","[ 8,10)",18037,5389,13365,19917,0.270572877,0.671034794,7976,0.351741991,0.628519038,5132,Trump,Republican,Romney,Republican,No
18039,Elkhart County,IN,Midwest,"[  100,  500)","[118,71672]","[215,71672]","[ 5.0,10.0)",201971,50.5,89.9,6.1,19.4,463.17,45693,"[ 0, 5)","[ 4, 7)",18039,20667,41810,65187,0.317041741,0.641385552,21143,0.359697792,0.624896706,17972,Trump,Republican,Romney,Republican,No
