year,id,age,race,sex,siblings,kids
1982,387,47,Black,Female,6+,2
1982,388,18,Black,Female,2,0
1982,389,31,Black,Female,4,1
1982,390,84,Black,Female,6+,4+
1982,391,44,Black,Female,6+,4+
1982,392,64,White,Female,6+,1
1982,393,51,White,Male,4,2
1982,394,57,White,Female,6+,1
1982,395,19,White,Male,5,0
1982,396,30,White,Female,6+,0
1982,397,36,White,Male,4,0
1982,398,39,Black,Female,4,4+
1982,399,30,Black,Female,3,3
1982,400,69,White,Female,6+,4+
1982,401,28,White,Male,4,1
1982,402,49,White,Female,4,2
1982,403,24,White,Male,2,0
1982,404,43,White,Female,6+,3
1982,405,43,White,Male,1,2
1982,406,57,White,Female,0,4+
1982,407,48,White,Male,5,3
1982,408,61,White,Female,4,3
1982,409,29,White,Female,1,0
1982,410,63,White,Female,6+,1
1982,411,73,White,Female,3,3
1982,412,68,White,Male,6+,4+
1982,413,25,White,Male,3,0
1982,414,78,White,Female,4,0
1982,415,64,White,Male,6+,0
1982,416,72,White,Female,6+,1
1982,417,30,White,Female,4,0
1982,418,58,White,Male,1,4+
1982,419,67,White,Female,6+,4+
1982,420,37,White,Male,2,2
1982,421,26,White,Female,6+,0
1982,422,49,White,Male,5,3
1982,423,49,White,Male,6+,2
1982,424,21,White,Female,2,0
1982,425,67,White,Male,1,2
1982,426,23,White,Male,1,0
1982,427,54,White,Female,1,4+
1982,428,53,Other,Female,6+,2
1982,429,69,White,Female,6+,4+
1982,430,44,White,Male,3,3
1982,431,58,White,Female,6+,4+
1982,432,24,White,Male,3,0
1982,433,57,White,Female,2,3
1982,434,29,Other,Female,6+,0
1982,435,40,Other,Female,6+,2
1982,436,33,White,Male,4,1
1982,437,25,White,Male,3,3
1982,438,37,White,Male,6+,2
1982,439,49,White,Female,4,3
1982,440,52,White,Female,4,2
1982,441,32,White,Female,1,1
1982,442,42,White,Male,3,2
1982,443,52,Black,Male,6+,3
1982,444,31,Black,Male,2,1
1982,445,20,Black,Female,5,1
1982,446,25,White,Male,3,2
1982,447,29,White,Male,4,1
1982,448,40,White,Female,5,0
1982,449,30,White,Female,1,0
1982,450,30,White,Female,2,0
1982,451,19,White,Male,2,0
1982,452,81,White,Male,1,2
1982,453,68,White,Female,4,0
1982,454,25,Other,Male,6+,0
1982,455,40,Black,Male,4,3
1982,456,56,White,Female,3,4+
1982,457,31,White,Male,6+,2
1982,458,44,White,Female,1,3
1982,459,28,White,Female,6+,2
1982,460,25,White,Male,4,1
1982,461,59,White,Male,3,1
1982,462,32,White,Female,6+,4+
1982,463,59,Other,Female,3,0
1982,464,40,White,Male,5,1
1982,465,25,White,Male,3,0
1982,466,43,White,Female,4,4+
1982,467,48,White,Male,0,2
1982,468,66,White,Female,2,2
1982,469,41,White,Male,0,4+
1982,470,56,White,Female,5,3
1982,471,29,White,Female,5,1
1982,472,61,White,Female,6+,3
1982,473,67,White,Female,1,1
1982,474,43,White,Male,2,2
1982,475,71,White,Female,3,1
1982,476,35,White,Female,6+,3
1982,477,68,White,Male,6+,4+
1982,478,29,White,Female,6+,0
1982,479,36,White,Male,4,3
1982,480,27,White,Female,3,1
1982,481,87,White,Male,3,3
1982,482,25,White,Female,2,2
1982,483,77,White,Female,6+,2
1982,484,75,White,Male,1,4+
1982,485,35,White,Female,6+,2
1982,486,29,White,Female,2,0
1982,487,34,White,Female,6+,3
1982,488,35,White,Male,2,2
1982,489,58,White,Female,0,3
1982,490,49,White,Male,3,0
1982,491,56,White,Male,6+,2
1982,492,41,White,Male,6+,3
1982,493,65,White,Female,5,3
1982,494,77,White,Female,3,4+
1982,495,34,White,Female,0,0
1982,496,58,White,Male,1,1
1982,498,64,White,Male,1,2
1982,499,70,White,Female,6+,3
1982,500,59,White,Female,6+,1
1982,501,73,White,Male,4,1
1982,502,52,White,Female,6+,4+
1982,503,57,White,Female,6+,2
1982,504,27,White,Female,5,1
1982,505,44,White,Female,3,1
1982,506,37,White,Male,1,0
1982,507,20,White,Female,3,0
1982,508,25,White,Female,6+,2
1982,509,28,White,Male,6+,0
1982,510,32,White,Female,3,2
1982,511,42,White,Male,1,3
1982,512,39,White,Male,2,3
1982,513,45,White,Male,3,2
1982,514,50,White,Male,0,2
1982,515,58,White,Female,4,4+
1982,516,62,White,Female,6+,3
1982,517,28,White,Male,4,1
1982,518,49,White,Male,0,3
1982,519,41,White,Male,1,4+
1982,520,52,White,Male,2,2
1982,521,33,White,Female,1,2
1982,522,20,White,Male,2,0
1982,523,71,White,Female,3,3
1982,524,35,White,Female,4,0
1982,525,63,White,Male,1,2
1982,526,38,White,Male,3,1
1982,527,71,White,Male,6+,2
1982,528,58,White,Female,1,1
1982,529,63,White,Female,6+,4+
1982,530,22,White,Female,3,0
1982,531,34,White,Male,3,3
1982,532,28,White,Male,4,0
1982,533,26,White,Male,5,3
1982,534,25,White,Female,4,2
1982,535,75,White,Female,6+,3
1982,536,31,White,Male,2,2
1982,537,64,White,Male,5,0
1982,538,31,White,Female,3,2
1982,539,38,White,Male,1,2
1982,540,50,White,Female,0,1
1982,541,30,White,Female,2,1
1982,542,31,White,Male,3,1
1982,543,22,White,Female,3,0
1982,544,23,White,Female,1,0
1982,545,40,White,Female,2,1
1982,546,28,White,Male,2,2
1982,547,23,White,Male,1,0
1982,548,61,White,Female,4,4+
1982,549,28,White,Male,3,2
1982,550,54,White,Female,4,4+
1982,551,28,White,Male,6+,0
1982,552,58,White,Male,5,4+
1982,553,53,White,Female,3,4+
1982,554,33,White,Female,6+,2
1982,555,27,White,Male,6+,2
1982,556,55,White,Female,6+,4+
1982,557,27,White,Female,3,0
1982,558,56,White,Female,2,4+
1982,559,32,White,Male,2,4+
1982,560,28,White,Male,2,2
1982,561,31,White,Female,1,0
1982,562,66,White,Female,6+,4+
1982,563,67,White,Male,4,4+
1982,564,30,White,Male,0,1
1982,565,29,White,Female,6+,1
1982,566,85,White,Female,6+,0
1982,567,69,White,Female,3,1
1982,568,37,White,Male,6+,2
1982,569,74,White,Male,1,1
1982,570,58,White,Male,3,0
1982,571,46,White,Male,3,4+
1982,572,21,White,Female,0,1
1982,573,29,White,Female,6+,2
1982,574,49,White,Female,3,4+
1982,575,47,White,Female,6+,4+
1982,576,41,White,Female,2,3
1982,577,33,White,Female,5,3
1982,578,44,White,Male,6+,2
1982,579,28,White,Female,2,1
1982,580,60,White,Male,5,0
1982,581,37,White,Female,2,0
1982,582,71,White,Male,2,1
1982,583,64,White,Female,2,4+
1982,584,20,White,Male,4,0
1982,585,37,White,Female,6+,1
1982,586,47,White,Male,2,4+
1982,587,65,White,Male,6+,2
1982,588,44,White,Male,6+,1
1982,589,32,White,Male,4,4+
1982,590,43,White,Female,6+,2
1982,591,68,White,Male,5,3
1982,592,47,White,Male,5,2
1982,593,56,White,Female,6+,4+
1982,594,43,Black,Male,6+,3
1982,595,69,Black,Female,6+,3
1982,596,19,Black,Female,2,0
1982,597,61,White,Female,5,2
1982,598,48,White,Male,6+,0
1982,599,34,White,Male,5,0
1982,600,54,White,Male,6+,3
1982,601,29,Black,Female,5,4+
1982,602,59,White,Female,1,4+
1982,603,80,White,Female,6+,3
1982,604,77,White,Female,6+,2
1982,605,79,White,Female,4,2
1982,606,80,White,Female,2,0
1982,607,41,White,Male,6+,3
1982,608,49,White,Female,4,0
1982,609,44,White,Male,6+,3
1982,610,36,White,Male,2,0
1982,611,54,White,Female,4,4+
1982,612,46,White,Male,2,2
1982,613,79,White,Female,6+,3
1982,614,39,White,Female,6+,2
1982,615,42,White,Female,6+,4+
1982,616,42,White,Female,6+,2
1982,617,61,White,Male,3,4+
1982,618,21,White,Male,6+,0
1982,619,68,White,Male,1,0
1982,620,75,White,Female,2,0
1982,621,44,White,Female,2,3
1982,622,39,White,Female,2,0
1982,623,30,Black,Male,4,2
1982,624,35,White,Female,6+,2
1982,625,42,White,Female,2,4+
1982,626,25,Black,Female,6+,1
1982,627,32,White,Male,2,0
1982,628,28,White,Female,2,0
1982,629,62,White,Male,4,4+
1982,630,70,White,Female,5,3
1982,631,48,White,Female,1,2
1982,632,28,White,Female,2,1
1982,633,30,White,Female,6+,2
1982,634,23,White,Female,2,0
1982,635,28,Other,Male,3,1
1982,636,30,White,Female,2,2
1982,637,60,White,Male,5,3
1982,638,37,White,Female,4,1
1982,639,19,White,Male,3,0
1982,640,89,White,Female,1,1
1982,641,59,White,Female,3,0
1982,642,29,White,Female,2,1
1982,643,23,White,Male,1,0
1982,644,22,White,Male,3,0
1982,645,61,White,Female,6+,0
1982,646,58,White,Female,5,2
1982,647,28,White,Male,3,2
1982,648,29,White,Male,4,3
1982,649,31,White,Female,6+,4+
1982,650,56,White,Male,4,3
1982,651,26,White,Male,4,0
1982,652,42,White,Male,5,2
1982,653,51,White,Female,2,4+
1982,654,27,White,Male,6+,3
1982,655,21,White,Male,4,1
1982,656,76,White,Female,1,4+
1982,657,42,White,Female,6+,4+
1982,658,52,White,Female,6+,4+
1982,659,78,White,Female,3,4+
1982,660,34,White,Male,3,0
1982,661,29,White,Male,6+,2
1982,662,80,White,Female,6+,4+
1982,663,39,White,Male,4,2
1982,664,26,White,Female,6+,2
1982,665,63,White,Female,2,1
1982,666,46,White,Female,0,4+
1982,667,37,White,Male,3,3
1982,668,85,White,Female,6+,4+
1982,669,86,White,Male,2,1
1982,670,61,White,Female,5,4+
1982,671,35,White,Female,3,4+
1982,672,34,White,Male,4,3
1982,673,28,White,Female,4,2
1982,674,28,White,Female,1,1
1982,675,65,White,Female,6+,2
1982,676,75,White,Male,5,4+
1982,677,63,White,Female,3,2
1982,678,32,White,Female,2,2
1982,680,35,White,Female,6+,3
1982,681,68,White,Female,2,0
1982,682,82,White,Female,1,1
1982,683,41,White,Female,3,2
1982,684,54,White,Female,6+,4+
1982,685,25,White,Male,6+,0
1982,686,79,White,Female,6+,1
1982,687,84,White,Female,3,4+
1982,688,81,White,Male,1,2
1982,689,47,White,Male,5,3
1982,690,40,White,Male,6+,2
1982,691,34,White,Female,1,3
1982,692,67,White,Male,5,3
1982,693,35,White,Female,6+,2
1982,694,69,White,Male,6+,2
1982,695,27,White,Female,4,2
1982,696,49,White,Female,5,4+
1982,697,64,White,Female,6+,0
1982,698,32,White,Female,6+,2
1982,699,54,White,Male,3,2
1982,700,31,White,Female,6+,4+
1982,701,21,White,Female,6+,0
1982,702,25,White,Female,6+,3
1982,703,23,White,Male,6+,0
1982,704,28,White,Male,1,4+
1982,705,48,White,Male,4,4+
1982,706,19,White,Male,5,0
1982,707,67,White,Female,6+,4+
1982,708,55,White,Female,5,2
1982,709,45,Black,Male,6+,2
1982,710,43,White,Female,0,1
1982,711,37,Black,Female,6+,2
1982,712,48,White,Male,6+,4+
1982,713,23,White,Male,3,0
1982,714,52,White,Female,3,1
1982,715,28,Black,Male,6+,1
1982,716,30,Black,Female,6+,3
1982,717,41,Black,Male,6+,3
1982,718,57,White,Male,6+,1
1982,719,69,White,Male,6+,0
1982,720,34,White,Male,6+,0
1982,721,74,White,Female,3,4+
1982,722,64,White,Female,6+,4+
1982,723,73,Black,Female,5,0
1982,724,42,Black,Female,6+,0
1982,725,29,Black,Male,6+,4+
1982,726,21,White,Female,2,2
1982,727,33,White,Female,1,4+
1982,728,60,Black,Female,5,4+
1982,729,18,White,Male,2,0
1982,730,57,White,Male,3,0
1982,731,51,White,Female,6+,2
1982,732,29,White,Male,4,2
1982,733,22,White,Female,2,1
1982,734,41,Black,Female,6+,4+
1982,735,74,Black,Female,1,1
1982,736,40,White,Male,6+,4+
1982,737,28,White,Male,0,1
1982,738,72,White,Female,6+,2
1982,739,25,White,Female,3,2
1982,740,25,White,Female,1,0
1982,741,38,White,Female,2,1
1982,742,42,White,Female,1,0
1982,743,42,White,Female,2,1
1982,744,24,White,Female,2,0
1982,745,43,White,Female,2,3
1982,746,52,White,Female,2,4+
1982,747,32,White,Male,2,2
1982,748,59,White,Female,0,2
1982,749,21,White,Female,2,0
1982,750,36,White,Male,6+,2
1982,751,37,White,Female,0,2
1982,752,54,White,Male,2,4+
1982,753,29,White,Female,0,0
1982,754,49,White,Male,1,1
1982,755,60,White,Male,0,4+
1982,756,73,White,Female,4,1
1982,757,61,Black,Female,3,1
1982,758,25,Black,Female,6+,2
1982,759,28,Black,Female,4,0
1982,760,30,White,Female,1,0
1982,761,52,White,Male,1,0
1982,762,64,White,Male,5,3
1982,763,53,White,Female,1,3
1982,764,49,White,Male,4,2
1982,765,66,White,Male,3,3
1982,766,83,White,Male,5,0
1982,767,22,White,Male,5,0
1982,768,79,White,Female,6+,4+
1982,769,19,White,Male,4,0
1982,770,57,White,Male,4,2
1982,771,70,White,Male,5,2
1982,772,46,White,Male,0,3
1982,773,22,White,Female,6+,1
1982,774,82,White,Female,6+,4+
1982,775,88,White,Female,6+,1
1982,776,57,White,Female,1,4+
1982,777,38,White,Male,3,2
1982,778,42,White,Female,1,2
1982,779,22,Other,Male,5,1
1982,780,39,White,Female,2,3
1982,781,59,White,Female,1,2
1982,782,28,White,Male,6+,1
1982,783,62,White,Male,6+,2
1982,784,86,White,Female,6+,2
1982,785,41,White,Female,2,0
1982,786,29,White,Female,1,0
1982,787,42,Black,Female,6+,4+
1982,788,51,Black,Male,6+,3
1982,789,28,Black,Female,6+,0
1982,790,56,Black,Male,6+,4+
1982,791,60,Black,Male,0,4+
1982,792,19,White,Female,0,0
1982,793,20,Black,Male,1,0
1982,795,83,White,Male,2,1
1982,796,31,White,Female,0,1
1982,797,68,White,Female,1,1
1982,798,23,White,Female,1,0
1982,799,27,White,Female,1,1
1982,800,57,Black,Female,3,2
1982,801,26,Black,Female,5,2
1982,802,30,Black,Female,1,3
1982,803,65,White,Female,3,4+
1982,804,20,White,Female,1,0
1982,805,32,White,Female,1,1
1982,806,55,White,Male,1,2
1982,807,70,White,Female,4,0
1982,808,33,White,Female,5,3
1982,809,60,White,Female,5,4+
1982,810,48,White,Male,0,3
1982,811,50,White,Male,4,3
1982,812,29,White,Female,2,0
1982,813,31,White,Female,0,0
1982,814,42,White,Female,1,0
1982,815,29,Black,Male,6+,2
1982,816,26,Black,Female,6+,0
1982,817,24,Other,Male,1,0
1982,818,28,White,Female,6+,0
1982,819,48,White,Male,3,0
1982,820,45,White,Female,1,1
1982,821,41,White,Female,4,2
1982,822,65,White,Female,4,2
1982,823,48,White,Male,6+,4+
1982,824,55,White,Female,3,3
1982,825,80,White,Female,6+,0
1982,826,37,White,Female,5,3
1982,827,47,White,Female,2,1
1982,828,56,White,Male,5,4+
1982,829,44,White,Male,6+,2
1982,830,57,White,Female,1,2
1982,831,75,White,Female,6+,1
1982,832,64,White,Female,3,4+
1982,833,39,White,Male,3,3
1982,834,55,White,Male,1,4+
1982,835,29,White,Female,2,0
1982,836,43,White,Female,2,1
1982,837,52,White,Female,1,4+
1982,838,56,White,Male,5,2
1982,839,48,White,Female,2,4+
1982,840,39,White,Male,4,4+
1982,841,21,White,Male,2,0
1982,842,44,White,Male,2,3
1982,843,70,White,Male,4,4+
1982,844,48,White,Female,1,2
1982,845,45,White,Female,6+,3
1982,846,56,White,Male,1,3
1982,847,47,White,Female,1,4+
1982,848,27,Black,Male,1,0
1982,849,37,Black,Female,6+,2
1982,850,23,White,Male,6+,0
1982,851,43,White,Male,3,4+
1982,852,64,White,Male,3,2
1982,853,42,White,Male,1,1
1982,854,57,White,Female,0,3
1982,855,30,White,Female,2,0
1982,856,55,White,Female,6+,4+
1982,857,36,White,Male,2,1
1982,858,24,White,Male,6+,0
1982,859,24,White,Male,1,0
1982,860,41,White,Female,0,2
1982,861,27,White,Male,3,0
1982,862,77,White,Female,2,4+
1982,863,28,White,Male,6+,1
1982,864,86,White,Male,3,3
1982,865,30,White,Female,3,0
1982,866,43,White,Male,1,2
1982,867,54,White,Male,5,2
1982,868,25,White,Female,4,0
1982,869,61,White,Male,1,0
1982,870,41,White,Male,3,3
1982,871,32,White,Male,4,3
1982,872,88,White,Female,2,2
1982,873,57,White,Male,6+,2
1982,874,25,White,Male,3,1
1982,875,26,White,Male,2,1
1982,876,51,White,Male,1,2
1982,877,37,White,Female,2,3
1982,878,35,White,Female,2,2
1982,879,55,White,Female,2,3
1982,880,19,White,Male,6+,0
1982,881,65,White,Female,1,4+
1982,882,41,White,Male,2,2
1982,883,53,White,Female,3,3
1982,884,64,White,Female,1,3
1982,885,58,White,Male,2,3
1982,886,59,White,Female,1,3
1982,887,47,White,Female,6+,2
1982,888,27,White,Male,6+,2
1982,889,20,White,Female,5,1
1982,890,54,White,Male,1,2
1982,891,37,White,Female,3,3
1982,892,69,White,Male,4,4+
1982,893,35,White,Female,3,1
1982,894,27,White,Female,4,0
1982,895,50,White,Female,0,3
1982,896,66,White,Female,2,0
1982,897,74,White,Male,3,2
1982,898,62,Black,Female,3,2
1982,899,33,Black,Female,6+,2
1982,901,28,Black,Male,6+,1
1982,902,44,Black,Male,5,4+
1982,903,23,Black,Male,6+,0
1982,904,36,Black,Female,6+,4+
1982,905,21,Black,Male,6+,0
1982,906,52,White,Female,0,4+
1982,907,22,White,Female,5,1
1982,908,27,White,Female,5,0
1982,909,54,White,Male,6+,4+
1982,910,24,White,Male,3,0
1982,913,41,White,Female,1,2
1982,914,54,White,Male,2,0
1982,915,44,White,Male,0,0
1982,916,29,White,Male,3,0
1982,917,72,White,Male,4,2
1982,918,59,White,Female,6+,2
1982,919,21,White,Female,2,1
1982,920,54,White,Male,6+,1
1982,921,56,White,Male,5,2
1982,922,63,White,Female,3,3
1982,923,45,White,Female,3,2
1982,924,35,Black,Female,6+,4+
1982,925,38,Black,Female,6+,4+
1982,926,30,Black,Female,6+,3
1982,927,58,Black,Male,4,0
1982,928,18,Black,Female,5,0
1982,929,47,White,Female,1,4+
1982,930,29,White,Female,1,3
1982,931,23,Black,Male,4,1
1982,932,45,White,Female,5,0
1982,933,71,White,Male,3,0
1982,934,35,White,Female,3,2
1982,935,58,White,Male,4,2
1982,936,27,White,Male,2,0
1982,937,78,White,Female,6+,0
1982,938,30,White,Female,2,0
1982,939,32,White,Female,1,1
1982,940,26,White,Female,2,1
1982,941,52,White,Male,0,1
1982,942,56,White,Female,6+,4+
1982,943,21,White,Male,3,0
1982,944,27,White,Male,3,1
1982,945,58,White,Female,5,2
1982,946,39,White,Male,6+,3
1982,947,25,White,Female,3,0
1982,948,63,White,Female,5,2
1982,949,38,White,Female,6+,3
1982,950,21,White,Male,5,0
1982,951,44,White,Female,5,3
1982,952,59,Other,Female,5,4+
1982,953,68,Black,Male,3,2
1982,954,53,Black,Male,1,1
1982,955,47,Black,Female,6+,2
1982,956,64,Black,Male,3,2
1982,957,25,White,Female,3,0
1982,958,52,White,Male,2,4+
1982,959,41,White,Female,3,1
1982,960,35,White,Male,6+,0
1982,961,56,Black,Female,2,2
1982,962,75,Black,Female,6+,3
1982,963,55,White,Female,1,0
1982,964,40,White,Male,1,2
1982,965,25,White,Female,5,2
1982,966,43,White,Female,6+,0
1982,967,65,White,Female,1,4+
1982,968,59,White,Male,1,3
1982,969,49,White,Male,6+,2
1982,970,32,White,Male,4,1
1982,971,24,White,Female,6+,4+
1982,972,86,White,Female,4,0
1982,973,25,White,Female,6+,0
1982,974,66,White,Female,4,2
1982,975,26,White,Male,2,1
1982,976,64,White,Female,2,1
1982,977,32,White,Male,6+,1
1982,978,55,White,Female,6+,0
1982,979,71,White,Female,1,1
1982,980,58,White,Male,2,0
1982,981,67,White,Female,6+,4+
1982,982,32,White,Female,0,3
1982,983,75,White,Male,5,1
1982,984,26,White,Female,1,0
1982,985,42,White,Male,0,3
1982,986,65,White,Male,6+,2
1982,987,77,Black,Male,6+,3
1982,988,46,Black,Male,1,0
1982,989,24,Black,Male,3,1
1982,990,55,Black,Female,0,0
1982,991,21,Black,Female,6+,0
1982,992,68,Black,Female,2,2
1982,993,71,Black,Male,6+,1
1982,994,63,Black,Female,6+,0
1982,995,21,White,Male,4,1
1982,996,23,White,Male,2,1
1982,997,29,White,Female,3,3
1982,998,45,White,Female,1,4+
1982,999,70,White,Female,6+,3
1982,1000,67,White,Female,1,4+
1982,1001,34,White,Female,2,2
1982,1002,27,White,Female,6+,1
1982,1003,28,White,Female,5,1
1982,1004,61,White,Female,5,0
1982,1005,31,White,Male,3,1
1982,1006,25,White,Male,3,0
1982,1007,38,White,Male,0,2
1982,1008,52,White,Female,2,2
1982,1009,31,White,Female,3,1
1982,1010,39,White,Female,1,1
1982,1011,34,Black,Female,0,2
1982,1012,26,White,Male,5,1
1982,1013,40,White,Male,6+,1
1982,1014,24,Black,Female,4,1
1982,1015,26,White,Male,2,0
1982,1016,43,White,Male,2,4+
1982,1017,38,White,Female,2,1
1982,1018,44,White,Female,2,2
1982,1019,38,White,Female,1,3
1982,1020,40,White,Female,2,3
1982,1021,50,White,Female,1,0
1982,1022,81,White,Male,6+,2
1982,1023,44,White,Female,1,2
1982,1024,31,White,Female,1,0
1982,1025,21,White,Female,2,0
1982,1026,34,White,Male,0,0
1982,1027,29,White,Female,2,0
1982,1028,28,White,Female,1,2
1982,1029,35,White,Female,3,0
1982,1031,73,Black,Male,6+,3
1982,1032,66,Black,Male,2,0
1982,1033,36,Black,Female,6+,4+
1982,1034,22,White,Female,3,0
1982,1035,36,White,Male,5,2
1982,1036,57,White,Male,3,0
1982,1037,21,White,Male,4,0
1982,1038,25,White,Female,1,0
1982,1039,37,White,Male,4,0
1982,1040,24,White,Male,3,0
1982,1041,70,White,Male,4,1
1982,1042,26,White,Female,2,0
1982,1043,33,White,Female,1,1
1982,1044,19,Black,Male,2,0
1982,1045,29,Black,Male,6+,2
1982,1046,30,Black,Female,1,2
1982,1047,23,Black,Female,1,1
1982,1048,19,White,Female,3,0
1982,1049,31,Black,Male,5,3
1982,1050,47,Black,Female,6+,4+
1982,1051,20,White,Female,3,0
1982,1052,56,White,Female,0,4+
1982,1053,46,White,Female,6+,3
1982,1054,20,White,Male,2,0
1982,1055,32,White,Female,4,4+
1982,1056,43,White,Female,3,4+
1982,1057,34,White,Female,2,2
1982,1058,31,White,Female,1,2
1982,1059,34,White,Female,6+,2
1982,1060,27,White,Male,1,2
1982,1061,33,White,Male,2,0
1982,1062,26,Black,Male,2,2
1982,1063,69,Black,Female,6+,2
1982,1064,30,Black,Female,6+,4+
1982,1065,42,Black,Male,5,0
1982,1066,51,White,Female,2,2
1982,1067,36,White,Female,4,1
1982,1068,71,White,Female,3,1
1982,1069,44,Black,Male,6+,2
1982,1070,50,White,Male,6+,4+
1982,1071,56,White,Female,6+,4+
1982,1072,22,White,Male,2,0
1982,1073,50,White,Female,2,1
1982,1074,29,White,Female,6+,0
1982,1075,23,White,Female,3,1
1982,1076,36,White,Female,1,1
1982,1077,27,White,Male,6+,2
1982,1078,42,White,Male,3,3
1982,1079,39,White,Female,2,2
1982,1080,72,White,Female,1,0
1982,1081,33,White,Female,2,0
1982,1082,48,White,Male,6+,2
1982,1083,62,White,Female,2,4+
1982,1084,22,White,Female,1,1
1982,1085,24,White,Female,6+,1
1982,1086,32,White,Male,6+,1
1982,1087,33,Black,Female,3,2
1982,1088,44,White,Female,2,2
1982,1089,36,White,Female,4,2
1982,1090,35,White,Male,5,2
1982,1091,34,White,Male,0,1
1982,1092,22,White,Male,4,0
1982,1093,22,White,Female,4,2
1982,1094,28,White,Male,4,0
1982,1095,22,White,Female,4,0
1982,1096,21,White,Female,6+,0
1982,1097,59,White,Male,2,4+
1982,1098,55,White,Female,3,1
1982,1099,27,White,Male,1,0
1982,1100,60,White,Female,3,1
1982,1101,24,White,Male,3,0
1982,1102,20,White,Male,2,0
1982,1103,27,White,Female,3,0
1982,1104,30,White,Male,1,1
1982,1105,28,White,Female,4,1
1982,1106,36,White,Female,2,0
1982,1107,28,White,Female,3,1
1982,1108,59,White,Male,0,4+
1982,1109,20,White,Male,1,0
1982,1110,54,White,Female,6+,4+
1982,1111,58,White,Female,0,2
1982,1112,36,White,Male,1,0
1982,1113,64,Black,Female,6+,4+
1982,1114,27,Black,Female,6+,4+
1982,1115,46,Black,Female,5,1
1982,1116,24,Black,Female,6+,1
1982,1117,62,Black,Male,2,1
1982,1118,60,Black,Female,6+,3
1982,1119,52,White,Female,4,2
1982,1120,25,White,Male,3,2
1982,1121,68,White,Female,4,2
1982,1122,36,White,Female,2,0
1982,1123,23,White,Female,1,1
1982,1124,51,White,Male,4,4+
1982,1125,18,White,Male,5,0
1982,1126,50,White,Female,5,4+
1982,1127,46,White,Female,2,2
1982,1128,29,White,Male,3,0
1982,1129,51,White,Male,1,3
1982,1130,25,White,Female,1,0
1982,1131,66,White,Female,5,2
1982,1132,67,White,Female,6+,2
1982,1133,30,Other,Male,2,1
